datasets,spl,single_ans,conversations,answer
iam_evi,sample,Non-evidence,"Bullfighting is an art form and should be seen as an equivalent to dance, or painting, or music.",['Non-evidence']
iam_evi,sample,Non-evidence,They wondered if they might be capable to do better than the existing system.,['Non-evidence']
iam_evi,sample,Non-evidence,Smoke breaks also constitute working hours not spent working.,['Non-evidence']
iam_evi,sample,Non-evidence,"The Dutch language is the language of the constitution, and therefore it must be the only public language — all others must be limited to the private sphere.",['Non-evidence']
iam_evi,sample,Non-evidence,"As a Christian, I believe that marriage was God’s idea and His timeless instructions for the sacred covenant is still the best plan.",['Non-evidence']
iam_evi,sample,Non-evidence,This website also presented the downside of providing condoms.,['Non-evidence']
iam_evi,sample,Non-evidence,"Since 2012, some regions began to relax the requirements and allow some children of migrants to take College Entrance Exam in the regions.",['Non-evidence']
iam_evi,sample,Non-evidence,"While a later study failed to find evidence this continued through middle and high school [ref], a further study showed that deficits persisted until at least the fifth grade [ref].",['Non-evidence']
iam_evi,sample,Non-evidence,"But according to a Pew Research Center survey conducted in February 2016, 59 percent of Americans think dating apps are a good way to meet someone.",['Non-evidence']
iam_evi,sample,Non-evidence,"That is the irony, some of the biggest corporations in the world were started by so called less educated folk.",['Non-evidence']
iam_evi,sample,Non-evidence,"In cities, where there are less vegetation and exposed soil, most of the sun's energy is instead absorbed by buildings and asphalt; leading to higher surface temperatures.",['Non-evidence']
iam_evi,sample,Non-evidence,"The 1986 ban has reduced demand for ivory: At present demand for ivory is low and shrinking, and prices are actually lower than before 1989.",['Non-evidence']
iam_evi,sample,Non-evidence,"The agreement aims to establish an international legal framework for targeting counterfeit goods, generic medicines and copyright infringement on the Internet, and would create a new governing body outside existing forums, such as the World Trade Organization, the World Intellectual Property Organization, and the United Nations.",['Non-evidence']
iam_evi,sample,Non-evidence,"Not feeling left out, which I think is a good feeling being that race was a big problem.",['Non-evidence']
iam_evi,sample,Non-evidence,The strategy ensures sustainable livelihoods for migrant families through the spatial/local diversification of household resources such as labor.,['Non-evidence']
iam_evi,sample,Non-evidence,List of Pros of Smoking Bans,['Non-evidence']
iam_evi,sample,Non-evidence,"Online education won’t replace traditional undergraduate residential colleges, nor is it likely to replace face-to-face graduate education any time soon.",['Non-evidence']
iam_evi,sample,Non-evidence,"“Our model predicts that, on average, marriages created when online dating becomes available last longer than those created in societies without this technology,” they wrote.",['Non-evidence']
iam_evi,sample,Non-evidence,"Clearcutting can destroy an area's ecological integrity in a number of ways, including: the destruction of buffer zones which reduce the severity of flooding by absorbing and holding water; the immediate removal of forest canopy, which destroys the habitat for many rainforest-dependent insects and bacteria; the removal of forest carbon sinks, leading to global warming through the increased human-induced and natural carbon dioxide build-up in the atmosphere; the elimination of fish and wildlife species due to soil erosion and habitat loss; the removal of underground worms, fungi and bacteria that condition soil and protect plants growing in it from disease; the loss of small-scale economic opportunities, such as fruit-picking, sap extraction, and rubber tapping; and the destruction of aesthetic values and recreational opportunities [ref].",['Non-evidence']
iam_evi,sample,Non-evidence,"Despite these health issues presented by the floating population, certain factors mitigate the health impact of internal migration in China.",['Non-evidence']
iam_evi,sample,Non-evidence,The use of new technologies to allow gender selection at the start of pregnancy will reduce and hopefully eventually end the use of selective abortion.,['Non-evidence']
iam_evi,sample,Non-evidence,No,['Non-evidence']
iam_evi,sample,Non-evidence,A parent or guardian is accompanying their teen after the curfew begins.,['Non-evidence']
iam_evi,sample,Non-evidence,Issues,['Non-evidence']
iam_evi,sample,Non-evidence,"Burning produces airborne carbon particulates, carbon monoxide and nitrous oxides [ref].",['Non-evidence']
iam_evi,sample,Non-evidence,The Draft Policy does not make clear if all learners will have access to condoms in schools or how condoms are to be distributed.,['Non-evidence']
iam_evi,sample,Non-evidence,The purchase of a complete curriculum and their teaching/grading service from an accredited distance learning curriculum provider may allow students to obtain an accredited high school diploma.,['Non-evidence']
iam_evi,sample,Non-evidence,ref,['Non-evidence']
iam_evi,sample,Non-evidence,Clearcutting can be practiced to encourage the growth and proliferation of tree species that require high light intensity [ref].,['Non-evidence']
iam_evi,sample,Non-evidence,Current law,['Non-evidence']
iam_evi,sample,Non-evidence,This acceleration in growth seems even more remarkable given that the rich countries saw steady declines in growth from a high of 4.7 percent in the 1960s to 2.2 percent in the 1990s.,['Non-evidence']
iam_evi,sample,Non-evidence,"These rights are embraced by all sectors of industry—small, medium and large companies alike—and by labor organizations, consumer groups, and other trade associations we bring together.",['Non-evidence']
iam_evi,sample,Non-evidence,The effect of diversity is worse than had been imagined.,['Non-evidence']
iam_evi,sample,Non-evidence,Hydro – The Giant among Renewables Leading to Giant Floods,['Non-evidence']
iam_evi,sample,Non-evidence,Establishing long-term safety would require prohibitively expensive decades of study of hundreds of thousands of G.M.O.,['Non-evidence']
iam_evi,sample,Non-evidence,Adolescents and young adults are highly impacted by sexually transmitted infections (STIs) and unplanned pregnancy in the United States and globally.,['Non-evidence']
iam_evi,sample,Non-evidence,A recent UK Government document states that projects are generally more likely to succeed if they have broad public support and the consent of local communities.,['Non-evidence']
iam_evi,sample,Non-evidence,They discovered the obese children were 35% less active on school days and 65% less active on weekends compared to non-obese children.,['Non-evidence']
iam_evi,sample,Non-evidence,Impact on society,['Non-evidence']
iam_evi,sample,Non-evidence,Psychological effects of Internet use,['Non-evidence']
iam_evi,sample,Non-evidence,"Federal courts have also recognized that curfew-imposed restrictions are a violation of First Amendment rights such as free speech and assembly, and therefore have struck down many curfews that fail to give free speech exemptions.",['Non-evidence']
iam_evi,sample,Non-evidence,The International Energy Agency envisions using biofuels to supply as much of 27 percent of the world’s transportation needs by midcentury.,['Non-evidence']
iam_evi,sample,Non-evidence,One of the biggest benefits for Tokyo will be the increase in revenue from housing.,['Non-evidence']
iam_evi,sample,Non-evidence,Developing research has demonstrated that many of the benefits of exercise are mediated through the role of skeletal muscle as an endocrine organ.,['Non-evidence']
iam_evi,sample,Non-evidence,A 2008 survey by the Association for Canadian Studies of 600 immigrants showed that 81% agreed with the statement; “The rest of the world could learn from Canada's multicultural policy” [ref].,['Non-evidence']
iam_evi,sample,Non-evidence,Teachers use of social media outside of the classroom is not always protected by the teachers union [ref].,['Non-evidence']
iam_evi,sample,Non-evidence,"So we decided to go straight to the source: We asked women who have served in the armed forces how they feel about the decision, and their thoughts on what it will really take to achieve gender equality in the military.",['Non-evidence']
iam_evi,sample,Non-evidence,"However, there are studies that show that higher prices for products due to increased labor cost are usually only by about 0.4% of the original price [ref].",['Non-evidence']
iam_evi,sample,Non-evidence,Wernicke's encephalopathy is the acute presentation of the syndrome and is characterised by a confusional state while Korsakoff's psychosis main symptoms are amnesia and executive dysfunction [ref].,['Non-evidence']
iam_evi,sample,Non-evidence,These are factors that allow economic stability and growth in the future.,['Non-evidence']
iam_evi,sample,Non-evidence,Helps to tackle youth unemployment.,['Non-evidence']
iam_evi,sample,Non-evidence,Case Study: Los Angeles Summer Olympic Games in 1984,['Non-evidence']
iam_evi,sample,Non-evidence,"Boxing is a long-standing, popular, and well-respected sport, with many of the greatest sportsmen of all time originating from the ring.",['Non-evidence']
iam_evi,sample,Non-evidence,Standardized tests result in teachers “teaching the test”,['Non-evidence']
iam_evi,sample,Non-evidence,"The best way children learn is by example, so parents should lead by example by living a healthy lifestyle [ref].",['Non-evidence']
iam_evi,sample,Non-evidence,I also believe a curfew develops values within a teen.,['Non-evidence']
iam_evi,sample,Non-evidence,The Debate,['Non-evidence']
iam_evi,sample,Non-evidence,"The net user named “Silvia’s loneliness” said: “I am of naked marriage, ah, now I live a comfortable life, , sweet, planned life makes me prospect, and I have my daily goals.” Another netizen “Yao Xiao Yu” said that now have boarded our mind, marriage is just a license, Is it worthy of working desperately for house?",['Non-evidence']
iam_evi,sample,Non-evidence,Ambivalence refers to a user's confusion about the benefits she can get from using a social media site.,['Non-evidence']
iam_evi,sample,Non-evidence,"For example, as an Internet user, my words and deeds on the Internet, personal information published, such as political positions, belong to my personal information.",['Non-evidence']
iam_evi,sample,Non-evidence,"If a smoker were to spend 10 minutes every hour travelling to designated smoking areas and puffing away, he or she would be working 17 per cent less than his or her non-smoking colleagues, which could be deemed as unfair.",['Non-evidence']
iam_evi,sample,Non-evidence,"In 2013, 6% of IVF procedures involved screening for specific diseases.",['Non-evidence']
iam_evi,sample,Non-evidence,"In his joint address to Congress in 2009, Obama stated that: We know the country that harnesses the power of clean, renewable energy will lead the 21st century....",['Non-evidence']
iam_evi,sample,Non-evidence,That brings me to my second point.,['Non-evidence']
iam_evi,sample,Non-evidence,"In all cases, annoyance increased with increasing exposure to wind turbine noise levels.",['Non-evidence']
iam_evi,sample,Non-evidence,"Perhaps so in an ideal world, and clearly there can be benefits from all of this, but let’s be realistic.",['Non-evidence']
iam_evi,sample,Non-evidence,"If consistently used correctly, condoms can be highly effective in decreasing the probability of STD transmission and preventing HIV transmission.",['Non-evidence']
iam_evi,sample,Non-evidence,"(Cohen, 1997; Deslandes, 1997; Dornbusch et al., 1987; Lam, 1997) Studies have shown that through the use of positive intervention programs designed specifically to address the personal and social factors that place some high school students at risk of drug abuse, schools can reduce these young people's drug use and other unhealthy behaviors (Eggert, 1995; Nicholas, 2995; Owen, 1995).",['Non-evidence']
iam_evi,sample,Non-evidence,Kids have to be co-conspirators to get the camera to stay on [ref].,['Non-evidence']
iam_evi,sample,Non-evidence,"Mr. Kohn quotes my remark: “If grades are to have any coherent meaning, they need to represent a relative degree of success.” He goes on to say: “Grades in this view should be used to announce who’s beating whom.",['Non-evidence']
iam_evi,sample,Non-evidence,Some commentators have noted that the objective of intellectual property legislators and those who support its implementation appears to be absolute protection.,['Non-evidence']
iam_evi,sample,Non-evidence,"This scientific process could help us to discover new ways to combat the natural aging process, including possible opportunities to stop it.",['Non-evidence']
iam_evi,sample,Non-evidence,These are the people who actually go to museums and cultural organizations.,['Non-evidence']
iam_evi,sample,Non-evidence,1,['Non-evidence']
iam_evi,sample,Non-evidence,"However, since the time when the two states acquired nuclear weapons there has been no serious confrontation in the region.",['Non-evidence']
iam_evi,sample,Non-evidence,"A study in Rondônia, Brazil, has shown that deforestation also removes the microbial community which is involved in the recycling of nutrients, the production of clean water and the removal of pollutants [ref].",['Non-evidence']
iam_evi,sample,Non-evidence,"Studies show that child maltreatment such as neglect, physical, and/or sexual abuse [ref], as well as having parents with alcohol abuse problems [ref], increases the likelihood of that child developing alcohol use disorders later in life.",['Non-evidence']
iam_evi,sample,Non-evidence,"Five suggestions for preparing the online environment for transformative pedagogy are: (a) create a safe and inviting environment; (b) encourage students to think about their experiences, beliefs, and biases; (c) use teaching strategies that promote student engagement and participation; (d) pose real-world problems that address societal inequalities; and (e) help students implement action-oriented solutions (p. 220[25]).",['Non-evidence']
iam_evi,sample,Non-evidence,"As the experimentation on animals increased, especially the practice of vivisection, so did criticism and controversy.",['Non-evidence']
iam_evi,sample,Non-evidence,:248[11],['Non-evidence']
iam_evi,sample,Non-evidence,"Although the availability of uploading videos to the internet is not a new innovation, it has been made easier since 2008 thanks to Youtube.",['Non-evidence']
iam_evi,sample,Non-evidence,69 percent of Americans have bought something online.,['Non-evidence']
iam_evi,sample,Non-evidence,"Hence, they look for 700 on the math section of the SAT, a height attained in 2009 by only 9 percent of men and 4 percent of women.",['Non-evidence']
iam_evi,sample,Non-evidence,"However, this is not to say that everyone is then inherently equal.",['Non-evidence']
iam_evi,sample,Non-evidence,"A 2004 study showed New Jersey bars and restaurants had more than nine times the levels of indoor air pollution of neighbouring New York City, which had already enacted its smoking ban [ref].",['Non-evidence']
iam_evi,sample,Non-evidence,Textbooks,['Non-evidence']
iam_evi,sample,Non-evidence,France is the largest nuclear energy producer in the world.,['Non-evidence']
iam_evi,sample,Non-evidence,"the growth since 2001 can be seen in the expansion of wind generated power, and more recently, in the growth in solar generated power.",['Non-evidence']
iam_evi,sample,Non-evidence,It is remarkable that a lifesaving treatment should apparently have no financial value.,['Non-evidence']
iam_evi,sample,Non-evidence,Researchers hypothesized that this was because “juvenile curfews change the number of witnesses out on the streets as well as how police are spending their time.”,['Non-evidence']
iam_evi,sample,Non-evidence,"“But everyone wants to see folks go to work, and everyone wants to reduce recidivism, incarceration, and homelessness.”",['Non-evidence']
iam_evi,sample,Non-evidence,Huntington outlined the risks he associated with multiculturalism in his 2004 book Who Are We?,['Non-evidence']
iam_evi,sample,Non-evidence,The worst case scenario is settled.,['Non-evidence']
iam_evi,sample,Non-evidence,"Education, however, requires a social component that is limited in MOOCs.",['Non-evidence']
iam_evi,sample,Non-evidence,Technology,['Non-evidence']
iam_evi,sample,Non-evidence,Why Twitter doesn’t care what your real name is,['Non-evidence']
iam_evi,sample,Non-evidence,The number one largest cause of deforestation and acute degradation is agriculture.,['Non-evidence']
iam_evi,sample,Non-evidence,The main uses of the internet for the student sample were social networking (40%) and information seeking (30%).,['Non-evidence']
iam_evi,sample,Non-evidence,And churches frequently back policies of sustainable development which incorporate principles of self-sufficiency into their design.,['Non-evidence']
iam_evi,sample,Non-evidence,Copyright Law of the People's Republic of China,['Non-evidence']
iam_evi,sample,Non-evidence,"Following the Stoneman Douglas shooting event, President Trump arranged to meet with several video game industry professionals on March 8, 2018; in attendance beyond Trump and other Congressmen included Mike Gallagher, the president and CEO of the ESA; Pat Vance, the president of the ESRB; Strauss Zelnick, CEO of Take Two Interactive, Robert Altman, CEO of ZeniMax Media; Brent Bozell, founder of the Media Research Center; and Melissa Hanson, program manager for the Parents Television Council.",['Non-evidence']
iam_evi,sample,Non-evidence,In simple words majority of these shows are not suitable for all ages and that is why as a parent you should ensure that your kids stay away from watching such shows.,['Non-evidence']
iam_evi,sample,Non-evidence,The Debate Over Clear-Cutting,['Non-evidence']
iam_evi,sample,Non-evidence,"15 mL per hour, which is the pure alcohol content of a typical 300 mL small beer bottle [ref].",['Non-evidence']
iam_evi,sample,Non-evidence,"Yet, for hundreds of years, it has been one of the most traded raw materials.",['Non-evidence']
iam_evi,sample,Non-evidence,He remains undeterred.,['Non-evidence']
iam_evi,sample,Non-evidence,Many more get enjoyment from gambling without problems – why should these people suffer because a few others get addicted?,['Non-evidence']
iam_evi,sample,Non-evidence,"We tested many alternatives to the “dynamic” theories, but none of them could explain the dramatic 2008 increase in poaching.",['Non-evidence']
iam_evi,sample,Non-evidence,In the United States in 1999 the National Gambling Impact Study stated the high-speed instant gratification of Internet games and the high level of privacy they offer may exacerbate problem and pathological gambling.,['Non-evidence']
iam_evi,sample,Non-evidence,Virtual world replaces the real one and can also lead to challenges and troubles.,['Non-evidence']
iam_evi,sample,Non-evidence,"In this case, that would necessitate added physical education exercises at a later date or immediately after the class.",['Non-evidence']
iam_evi,sample,Non-evidence,Physical education undermines one's character as much as it strengthens and forges it.,['Non-evidence']
iam_evi,sample,Non-evidence,"Quite the reverse, two economics professors at Emory University found a correlation between less expensive weddings and lower divorce rates.",['Non-evidence']
iam_evi,sample,Non-evidence,"Scientific organisations confirming the effects of second-hand smoke include the U.S. National Cancer Institute [ref], the U.S. Centers for Disease Control and Prevention (CDC) [ref], the U.S. National Institutes of Health [ref], the Surgeon General of the United States [ref], and the World Health Organization [ref].",['Non-evidence']
iam_evi,sample,Non-evidence,"One argument for the orthogonality thesis is that some AI designs appear to have orthogonality built into them; in such a design, changing a fundamentally friendly AI into a fundamentally unfriendly AI can be as simple as prepending a minus (-) sign onto its utility function.",['Non-evidence']
iam_evi,sample,Non-evidence,Similarly unqualified individuals can gain equality or even an advantage over their qualified peers by having a few years’ work-experience ‘on-the-shop-floor’.,['Non-evidence']
iam_evi,sample,Non-evidence,"Studying cell cultures in a petri dish, while sometimes useful, does not provide the opportunity to study interrelated processes occurring in the central nervous system, endocrine system, and immune system [ref].",['Non-evidence']
iam_evi,sample,Non-evidence,"Whilst turbines installed in water would have a cooling effect, the net impact on global surface temperatures would be an increase of 0.15 °C (0.27 °F).",['Non-evidence']
iam_evi,sample,Non-evidence,"It is violent, as are many sports; the real concern is the physiological implications of the injuries that can be inflicted during boxing.",['Non-evidence']
iam_evi,sample,Non-evidence,"MOOCs launched in the early 2000s, and by 2012, there were more than 6.7 million students who took at least one online course, according to the Babson College study.",['Non-evidence']
iam_evi,sample,Non-evidence,The philosopher best known for criticizing the animal rights view is Carl Cohen.,['Non-evidence']
iam_evi,sample,Non-evidence,Such characteristics make up the person's sexuality.,['Non-evidence']
iam_evi,sample,Non-evidence,In 1995 a 48 year-old Frenchman was caned 5 times for overstaying his visa.,['Non-evidence']
iam_evi,sample,Non-evidence,"First, Tsinghua is likely allocated far more funding by the national government than other universities are and thus bears more responsibility to accept top students from around the country.",['Non-evidence']
iam_evi,sample,Non-evidence,"Schools that took part in the grant received $10,000 on average to help improve their physical education programs by adding classes, for example, or hiring coaches and fitness instructors.",['Non-evidence']
iam_evi,sample,Non-evidence,Cons of Sex Education in Schools,['Non-evidence']
iam_evi,sample,Non-evidence,Oceania,['Non-evidence']
iam_evi,sample,Non-evidence,"While it is true that both colonialist and nationalist discourse use the artifact to form mechanisms to sustain their contending political agendas, there is a danger in viewing them interchangeably since the latter was a reaction and form of resistance to the former.",['Non-evidence']
iam_evi,sample,Non-evidence,"Barcelona, long neglected under the rule of Francisco Franco, was in the midst of a renaissance that would have probably occurred without the Olympics.",['Non-evidence']
iam_evi,sample,Non-evidence,One of the objectives of the research was to determine if students had become dependent on the internet .,['Non-evidence']
iam_evi,sample,Non-evidence,"Until recently, I learned that I would graduate in three years — thanks to a lot of dual credit — and the opportunity to study abroad would set me back academically.",['Non-evidence']
iam_evi,sample,Non-evidence,Massive open online course - industry,['Non-evidence']
iam_evi,sample,Non-evidence,"The European Commission is funding the 2-year-long Big Data Public Private Forum through their Seventh Framework Program to engage companies, academics and other stakeholders in discussing big data issues.",['Non-evidence']
iam_evi,sample,Non-evidence,"Another consequence is that transnational corporations are patenting genetic materials found in Third World plants and animals, so that some Third World peoples actually have to pay to use seeds and other genetic materials that have been freely available to them for centuries (Shiva and Holla-Bhar 1993).",['Non-evidence']
iam_evi,sample,Non-evidence,"Within that group, nearly half met through online dating sites, whose number of users has increased dramatically just over the past decade, according to the research.",['Non-evidence']
iam_evi,sample,Non-evidence,The gender divide,['Non-evidence']
iam_evi,sample,Non-evidence,Impressionable youngsters would be kept away from gang activity on the streets at night and a cycle of admiration and recruitment would be broken.,['Non-evidence']
iam_evi,sample,Non-evidence,"This conclusion lies in simple macroeconomic theory (I know the terms simple and macroeconomic theory don’t often go together, but please bear with me).",['Non-evidence']
iam_evi,sample,Non-evidence,Authorship and creativity,['Non-evidence']
iam_evi,sample,Non-evidence,misunderstood us completely.,['Non-evidence']
iam_evi,sample,Non-evidence,"In 2009, for every bird killed by a wind turbine in the US, nearly 500,000 were killed by cats and another 500,000 by buildings [ref].",['Non-evidence']
iam_evi,sample,Non-evidence,"Specifically, meta-analyses show that lifelong non-smokers with partners who smoke in the home have a 20–30% greater risk of lung cancer than non-smokers who live with non-smokers.",['Non-evidence']
iam_evi,sample,Non-evidence,At the end of it all the consumers benefit due to low prices and the country if it increases production attains economic growth.,['Non-evidence']
iam_evi,sample,Non-evidence,"Certification programs for veterinary technicians require algebra, although none of the graduates I’ve met have ever used it in diagnosing or treating their patients.",['Non-evidence']
iam_evi,sample,Non-evidence,There is a widespread belief among common Indian people that consumption of alcohol is the main reason behind rising crimes against women.,['Non-evidence']
iam_evi,sample,Non-evidence,"Advocates support development of therapeutic cloning in order to generate tissues and whole organs to treat patients who otherwise cannot obtain transplants [ref], to avoid the need for immunosuppressive drugs [ref], and to stave off the effects of aging [ref].",['Non-evidence']
iam_evi,sample,Non-evidence,Leading scientists who made breakthroughs in genetics and fertility have demanded that Britain end its ban on couples choosing the sex of IVF babies.,['Non-evidence']
iam_evi,sample,Non-evidence,Canada’s development assistance aims to help young people gain access to quality education and skills that provide the foundation for lifelong learning.,['Non-evidence']
iam_evi,sample,Non-evidence,"The results, based on 140 such studies, found slightly larger negative effect sizes.",['Non-evidence']
iam_evi,sample,Non-evidence,"Through the formation of corporations, capital is gained in various ways such as selling stock or bonds and this is what will eventually help in producing goods and services (Mankiw 407).",['Non-evidence']
iam_evi,sample,Non-evidence,"Ever since the first humans set foot on Antarctica a little more than a century ago, the discoveries made there have advanced our scientific knowledge of the region, the world, and the universe—but there is still much more to learn.",['Non-evidence']
iam_evi,sample,Non-evidence,"Meanwhile, another team of researchers studied people whose bodies cannot process alcohol properly – and therefore who generally don’t drink alcohol at all – and found those with this genetic marker had better cardiovascular health and a lower risk of coronary heart disease than those without it.",['Non-evidence']
iam_evi,sample,Non-evidence,Another dropout statistic should cause equal chagrin.,['Non-evidence']
iam_evi,sample,Non-evidence,"Furthermore, the Inter-American Court of Human Rights has issued a ruling that is expected to facilitate recognition in several countries in the Americas.",['Non-evidence']
iam_evi,sample,Non-evidence,Social inequality,['Non-evidence']
iam_evi,sample,Non-evidence,"More generally, intellectual property is one more way for rich countries to extract wealth from poor countries.",['Non-evidence']
iam_evi,sample,Non-evidence,"A Jan. 2014 analysis published by the Atlantic concluded that unmarried women pay up to one million dollars more over their lifetimes than married women for healthcare, taxes, and other expenses [ref].",['Non-evidence']
iam_evi,sample,Non-evidence,"Many low-income students are provided fee waivers that cover two free SATs, with or without the essay, and six free SAT subject tests.",['Non-evidence']
iam_evi,sample,Non-evidence,One would hope that would be true even if those adolescents aren't managing to conform to the standards of behavior that adults would consider ideal.,['Non-evidence']
iam_evi,sample,Non-evidence,The results of this evaluation are used to support the next major planned policy initiative.,['Non-evidence']
iam_evi,sample,Non-evidence,"However, the unexpected[citation needed] rise of the Islamic State of Iraq and the Levant (ISIL) terror group—also known as the Islamic State of Iraq and Syria (ISIS)—led to a new operation against terror in the Middle East and South Asia, Operation Inherent Resolve.",['Non-evidence']
iam_evi,sample,Non-evidence,All argue that some elephant populations are healthy enough to be managed for ivory production.,['Non-evidence']
iam_evi,sample,Non-evidence,"However, women are sometimes still at a disadvantage due to their unequal position in the labour market, their inability to secure assets independently from male relatives and exposure to violence [ref].",['Non-evidence']
iam_evi,sample,Non-evidence,"Thereafter, subsequent technological innovations emerged in 1994: online banking, the opening of an online pizza shop by Pizza Hut, Netscape's SSL v2 encryption standard for secure data transfer, and Intershop's first online shopping system.",['Non-evidence']
iam_evi,sample,Non-evidence,"As a rising number of couples are opting to get married later in life, both the bride- and groom-to-be have more assets to protect.",['Non-evidence']
iam_evi,sample,Non-evidence,"The idea of zero tolerance comes from the theory that if low-level crimes, like graffiti-spraying, window breaking and drug-dealing (all common juvenile offences) are not acted against swiftly and effectively by the police, then a permissive atmosphere is created where violence and other serious crimes flourish and law and order breaks down entirely.",['Non-evidence']
iam_evi,sample,Non-evidence,She called for an unmistakable punitive response to those responsible for such a barbaric act.,['Non-evidence']
iam_evi,sample,Non-evidence,"As the United States increasingly institutes policies to protect nonsmokers from second hand smoke, authors say these efforts will yield great public health benefits in the form of reduced disease, disability and deaths.",['Non-evidence']
iam_evi,sample,Non-evidence,Other countries should follow this example in order to draw more people into their own national museums.,['Non-evidence']
iam_evi,sample,Non-evidence,But are they really what we should idolize?,['Non-evidence']
iam_evi,sample,Non-evidence,"Dominant part of the group of onlookers realize that such reality shows are scripted and planned yet to the youthful and adolescent on a basic level, the level of conviction and assurance they have in reality shows is perilous to their mental capacity to recognize valid brutality from anecdotal exhibitions.",['Non-evidence']
iam_evi,sample,Non-evidence,This side-effect is temporary; the size of the testicles usually returns to normal within a few weeks of discontinuing AAS use as normal production of sperm resumes [ref].,['Non-evidence']
iam_evi,sample,Non-evidence,"The impact of extra years of education on earnings and economic productivity is also disproportionately heavy at the lower end - that is, two more years at school for a 16 year old will make a much greater percentage difference to their later economic worth than two years of graduate work for a 22 year old.",['Non-evidence']
iam_evi,sample,Non-evidence,Reproductive rights began to develop as a subset of human rights at the United Nation's 1968 International Conference on Human Rights [ref].,['Non-evidence']
iam_evi,sample,Non-evidence,"Online courses have expanded rapidly and have the potential to extend further the educational opportunities of many students, particularly those least well-served by traditional educational institutions.",['Non-evidence']
iam_evi,sample,Non-evidence,"For example, in Latin America and the Caribbean, the rural population has declined from approximately 50% in 1960 to <25% in 2000.",['Non-evidence']
iam_evi,sample,Non-evidence,It is very doubtful that killers give much thought to punishment before they kill (Ross 41).,['Non-evidence']
iam_evi,sample,Non-evidence,A study issued in 2002 by the International Agency for Research on Cancer of the World Health Organization concluded that non-smokers are exposed to the same carcinogens on account of tobacco smoke as active smokers [ref].,['Non-evidence']
iam_evi,sample,Non-evidence,Sex education in school can help them understand the differences and keep the desire to explore things for themselves in check.,['Non-evidence']
iam_evi,sample,Non-evidence,"And this, I believe, should be respected by everyone.",['Non-evidence']
iam_evi,sample,Non-evidence,"Because the majority of children attend public or private school, home schooled children might have the desire to start attending school.",['Non-evidence']
iam_evi,sample,Non-evidence,The case for mandatory vaccination,['Non-evidence']
iam_evi,sample,Non-evidence,"Professor of Political Science Michael Stohl cites the examples that include the German bombing of London, the Japanese bombing of Pearl Harbor, the British firebombing of Dresden, and the U.S. atomic bombings of Hiroshima and Nagasaki during World War II.",['Non-evidence']
iam_evi,sample,Non-evidence,"Lack of funds, increasing costs and restricted staffing levels mean that the intensive interaction with inmates rehabilitative schemes require can no longer be carried out.",['Non-evidence']
iam_evi,sample,Non-evidence,The positive aspects of rural–urban migration are not without negative consequences.,['Non-evidence']
iam_evi,sample,Non-evidence,"In late 2011, Stanford University rolled out its first MOOCs.",['Non-evidence']
iam_evi,sample,Non-evidence,Table 1 also shows that infant mortality is much lower and life expectancy is over 14 years greater in more open economies compared with comparatively closed economies.,['Non-evidence']
iam_evi,sample,Non-evidence,"Also, the pool of prospective partners is likely larger online, and those on online dating sites may be more focused on finding a long-term mate.",['Non-evidence']
iam_evi,sample,Non-evidence,How Free Admission Really Affects Museum Attendance (DATA),['Non-evidence']
iam_evi,sample,Non-evidence,"Some studies have concluded that drinking small quantities of alcohol (less than one drink in women and two in men) is associated with a decreased risk of heart disease, stroke, diabetes mellitus, and early death [ref].",['Non-evidence']
iam_evi,sample,Non-evidence,"RhODIS cross-references the DNA as it searches for matches; if a match is found, it is used to track down the poachers.",['Non-evidence']
iam_evi,sample,Non-evidence,Free admission accelerates re-visitation- but for audiences who are already visiting,['Non-evidence']
iam_evi,sample,Non-evidence,The courts accept that in practice part of that will be a gift – but there are easier ways to earn that money than nine months of pregnancy.,['Non-evidence']
iam_evi,sample,Non-evidence,"Environmental groups criticize clear-cutting as destructive to water, soil, wildlife, and atmosphere, and recommend the use of sustainable alternatives [ref].",['Non-evidence']
iam_evi,sample,Non-evidence,Sex education in schools can help children understand the impact of sex in their lives.,['Non-evidence']
iam_evi,sample,Non-evidence,"Foreign beggars come mostly from Malaysia and Indonesia, but some fly from as far as India and Pakistan to Singapore to beg during Ramadan.",['Non-evidence']
iam_evi,sample,Non-evidence,"As a consequence of reduced evapotranspiration, precipitation is also reduced.",['Non-evidence']
iam_evi,sample,Non-evidence,"One Bangladeshi woman advertised to sell a cornea so she could feed her family, saying she needed only one eye to see.",['Non-evidence']
iam_evi,sample,Non-evidence,"The Defense Department recently announced new policies that will open more than 14,000 military job opportunities to women.",['Non-evidence']
iam_evi,sample,Non-evidence,"Elephants are sentient beings, and are too similar to humans to be subject to killing: Some research indicates that elephants are sentient beings that should not be subject to killing.",['Non-evidence']
iam_evi,sample,Non-evidence,But the research about whether such bans are effective is limited.,['Non-evidence']
iam_evi,sample,Non-evidence,"Almost everyone uses wood in some way every day, and selling lumber creates a great deal of income.",['Non-evidence']
iam_evi,sample,Non-evidence,Poor methodology is an issue in many studies.,['Non-evidence']
iam_evi,sample,Non-evidence,Policy,['Non-evidence']
iam_evi,sample,Non-evidence,"As of November 2019, 29 countries have currently enacted bans on hominoid experimentation, and Argentina has granted a captive orangutan basic human rights since 2014 [ref].",['Non-evidence']
