datasets,spl,single_ans,conversations,answer
iam_stance,sample,Against,"It limits your child’s opportunities to participate in team sports, competitions, and other extra-curricular activities.",['Against']
iam_stance,sample,Against,"Euthanasia is a complex issue in Islamic theology; however, in general it is considered contrary to Islamic law and holy texts.",['Against']
iam_stance,sample,Against,"John P. Smith III, an educational psychologist at Michigan State University who has studied math education, has found that “mathematical reasoning in workplaces differs markedly from the algorithms taught in school.” Even in jobs that rely on so-called STEM credentials — science, technology, engineering, math — considerable training occurs after hiring, including the kinds of computations that will be required.",['Against']
iam_stance,sample,Against,"Urbanization can have a large effect on biodiversity by causing a division of habitats and thereby alienation of species, a process known as habitat fragmentation [ref].",['Against']
iam_stance,sample,Against,"As for resource consumption and environmental impacts, the direct effects of wind turbines — killing birds and bats, sinking concrete foundations deep into wild lands — is bad enough.",['Against']
iam_stance,sample,Against,"Teenage curfews need to be consistently enforced in order for them to be effective, yet there is still a question about how legal it is to restrict the rights of someone to be able to enjoy their community.",['Against']
iam_stance,sample,Against,But algebra shouldn’t be a graduation requirement for those who want to pursue different career paths.,['Against']
iam_stance,sample,Against,"This is beneficial because students have the opportunity to combine new opinions with their own, and develop a solid foundation for learning [ref].",['Against']
iam_stance,sample,Against,It could divert resources away from medically necessary IVF,['Against']
iam_stance,sample,Against,It is often thought that intellectual property provides a protection against plagiarism.,['Against']
iam_stance,sample,Against,"For four years or more, Mr. Boone has traveled across the mid-Atlantic to make every argument he can muster against local wind-power projects: they kill birds and bats; they are too noisy; they are inefficient, making no more than a symbolic contribution to energy needs.",['Against']
iam_stance,sample,Against,If such a conscious integrated circuit were possible it would still lack the foundations for true creative and spontaneous thought.,['Against']
iam_stance,sample,Against,"One GMO conspiracy theory was identified by biochemist Paul Christou and horticulturalist Harry Klee as a claim that development and promotion of GMOs was done by pesticide companies to cause crops to become more vulnerable to pests and therefore require more pesticides [ref], while philosopher Juha Räikkä identified a conspiracy theory that claims the lack of any reliable scientific evidence that show harmful effects of GMOs is due not to a lack of evidence but rather to a conspiracy to hide that evidence [ref].",['Against']
iam_stance,sample,Against,Migration begets migration and improves both rural and urban wages,['Against']
iam_stance,sample,Against,"While “buy local” may raise the profits of local producers however, it decreases welfare of other regions.",['Against']
iam_stance,sample,Against,"It turns out that the Internet dating world replicates the offline dating world in a lot of ways, and even exceeds it in others.",['Against']
iam_stance,sample,Against,Such tests are often thought of as fairer and more objective than a system in which some students get an easier test and others get a more difficult test.,['Against']
iam_stance,sample,Against,"The new rules, if strictly implemented, could have ripple effects throughout the Chinese Internet, analysts said.",['Against']
iam_stance,sample,Against,Participating in personal relationships online allow for almost full freedom from power relations in the offline/real world.,['Against']
iam_stance,sample,Against,AAS consumption disrupts the hypothalamic–pituitary–gonadal axis (HPG axis) in males [ref].,['Against']
iam_stance,sample,Against,"African elephants were placed on Appendix I of the Convention on International Trade in Endangered Species of Wild Fauna and Flora (CITES) in 1990, meaning commercial trade in wild-caught specimens is illegal.",['Against']
iam_stance,sample,Against,Proponents further argue that drinking in public helps normalize attitudes towards drinking and build a healthier drinking culture.,['Against']
iam_stance,sample,Against,"‘It is a common belief, but it is unfounded, constrains parent-child relationships, and underlies sexism,’ she argues.",['Against']
iam_stance,sample,Against,The donations will disappear and only the rich will survive.,['Against']
iam_stance,sample,Against,Wildlife: Wind turbines may be dangerous to flying animals.,['Against']
iam_stance,sample,Against,"Medical decisions should be left to each person, their family, and their doctor.",['Against']
iam_stance,sample,Against,Utilitarians argue that without intellectual property there would be a lack of incentive to produce new ideas.,['Against']
iam_stance,sample,Against,"Even if rural migration causes local negative effects for both communities and the environment, the process will continue and will have a strong influence on mountain regions.",['Against']
iam_stance,sample,Against,"While the overall cost of studying abroad is a valid concern, there’s often a lot of exaggeration and confusion around the question “how much does it cost to study abroad?” And understandably so; between the varying fees of different study abroad programs, the types and amounts of aid offered by your home university, and the on-the-ground costs of living in a foreign country, it’s easy to see how any concrete totals can be lost in translation.",['Against']
iam_stance,sample,Against,"Problematic social media use is associated with mental health symptoms, such as anxiety and depression, in children and young people [ref].",['Against']
iam_stance,sample,Against,"The use and adoption of big data within governmental processes allows efficiencies in terms of cost, productivity, and innovation [ref], but does not come without its flaws.",['Against']
iam_stance,sample,Against,"However, grades have nothing to do with how smart a person is.",['Against']
iam_stance,sample,Against,"Some critics feel that this practice in higher education, as opposed to a strict meritocracy, causes lower academic standards [ref].",['Against']
iam_stance,sample,Against,"With the Internet, students can take more varied and advanced courses with teachers in different areas without ever leaving the classroom.",['Against']
iam_stance,sample,Against,Anti-suffragists felt that giving women the right to vote would threaten the family institution [ref].,['Against']
iam_stance,sample,Against,"Like Cremer, Danny Miller, the company's founder/MD, points out that, magazines are simply very effective ways of engaging with people.",['Against']
iam_stance,sample,Against,"As the Declaration considers all languages equal, it rejects terms such as ‘official’, ‘regional’ or ‘minority’ languages and strongly advocates the full use of all historic community languages [ref].",['Against']
iam_stance,sample,Against,People who met their spouse online said their marriage was more satisfying than those who met their spouse offline.,['Against']
iam_stance,sample,Against,This would give women agency over their own circumstances and allow them to decide whether they wanted to be mothers or not [ref].,['Against']
iam_stance,sample,Against,The institution of marriage has traditionally been defined as being between a man and a woman.,['Against']
iam_stance,sample,Against,"In addition, surveys showed that increased advertising has had a positive impact on the degree to which people adhere to a given course of treatment – but only among those who were already on medication prior to exposure to direct-to-consumer advertising.",['Against']
iam_stance,sample,Against,"A disadvantage to this, however, is that some of these groups can be costly.",['Against']
iam_stance,sample,Against,Feminists also express concerns over links between surrogacy and patriarchal expressions of domination as numerous reports have been cited of women in developing countries coerced into surrogacy by their husbands wanting to “earn money off of their wives’ bodies” [ref].,['Against']
iam_stance,sample,Against,It is considered a cultural heritage.,['Against']
iam_stance,sample,Against,Strong and Enforced Intellectual Property Rights Protect Consumers and Families,['Against']
iam_stance,sample,Against,Allowing gay couples to wed could further weaken the institution of marriage.,['Against']
iam_stance,sample,Against,A study observed that direct-to-consumer advertising promotes communication between patients and their doctors about medications.,['Against']
iam_stance,sample,Against,"In the end, some people feel that selling kidneys is just plain wrong, because it somehow violates human dignity or the integrity of the body.",['Against']
iam_stance,sample,Against,One of the things I have found out as part of my research is that people who meet online actually progress to marriage faster than people who meet offline.,['Against']
iam_stance,sample,Against,"To many, capital punishment symbolizes justice and is the only way to adequately express society’s revulsion of the murder of innocent lives.",['Against']
iam_stance,sample,Against,"René Descartes believed that non-humans are automata⁠ ⁠— complex machines with no soul, mind, or reason [ref].",['Against']
iam_stance,sample,Against,"In those instances, spending time negotiating or talking about the prenup may put unnecessary strain on your relationship, only to realize you don’t actually need one.",['Against']
iam_stance,sample,Against,Many animals (alive or dead) have financial value to humans.,['Against']
iam_stance,sample,Against,Making safe abortion legal and accessible reduces maternal deaths [ref].,['Against']
iam_stance,sample,Against,"Gay marriage is contrary to the word of God and is incompatible with the beliefs, sacred texts, and traditions of many religious groups.",['Against']
iam_stance,sample,Against,Species go extinct all the time anyway.,['Against']
iam_stance,sample,Against,"Although he later built a wind turbine to supply emergency power to the local Lunatic Asylum, Infirmary and Dispensary of Montrose, the invention never really caught on as the technology was not considered to be economically viable [ref].",['Against']
iam_stance,sample,Against,Hosting the Olympics can place a real strain on daily lives for the host city’s residents.,['Against']
iam_stance,sample,Against,"They encourage personal self-confidence, wanting competitors to get to know their true selves.",['Against']
iam_stance,sample,Against,"Defenders of the gaokao, which has its roots in the imperial exam system, say the test is a crucial component in a meritocracy, allowing students from poorer backgrounds or rural areas to compete for spots in top universities.",['Against']
iam_stance,sample,Against,"Their network of turbines, roads, transmission lines and substations can result in energy sprawl [ref].",['Against']
iam_stance,sample,Against,"Chipman and Knopfelmacher were concerned with threats to social cohesion, while Birrell's concern was that multiculturalism obscures the social costs associated with large scale immigration that fall most heavily on the most recently arrived and unskilled immigrants.",['Against']
iam_stance,sample,Against,"Some activists and academics, such as Andrea Smith, argue that the criminalization of abortion furthers the marginalization of oppressed groups such as poor women and women of color.",['Against']
iam_stance,sample,Against,"Changes in the ecosystems of the Antarctic region may be a harbinger of larger changes to come, and therefore monitoring Antarctic change could allow scientists to predict future ecosystem change elsewhere.",['Against']
iam_stance,sample,Against,"David C. Nice, of the University of Georgia, describes support for anti-abortion violence as a political weapon against women's rights, one that is associated with tolerance for violence toward women [ref].",['Against']
iam_stance,sample,Against,They are not effective.,['Against']
iam_stance,sample,Against,"Countless studies of successful counter-terrorism campaigns show that mixed method approaches offer the highest chances of success, especially in conflicts involving democracies.",['Against']
iam_stance,sample,Against,"The study, based on information from 37,000 high school students’ responses to surveys from the Centers for Disease Control and Prevention, reveals that most students do not believe gym class is effective.",['Against']
iam_stance,sample,Against,"On the other hand, others hold that human cloning can bring huge benefits to medical treatments such as organ cloning and fertility problems by promoting scientific progress.",['Against']
iam_stance,sample,Against,"If the donor wants nothing more to do with the offspring, then they should have the choice of remaining anonymous.",['Against']
iam_stance,sample,Against,"We found that online dating corresponds with way more interracial marriages, and way stronger marriages, from a mathematics perspective, Ortega said.",['Against']
iam_stance,sample,Against,The effectiveness of condoms is exaggerated.,['Against']
iam_stance,sample,Against,"And if women overexerted their already inferior brains, the thinking went, their health could suffer.",['Against']
iam_stance,sample,Against,What they opposed was women participating in the political sphere.,['Against']
iam_stance,sample,Against,Children are not toys.,['Against']
iam_stance,sample,Against,"In fact, in many instances, the buy local movement harms the local economy.",['Against']
iam_stance,sample,Against,"For donors who are willing to be identified, open ID systems can be an appealing option.",['Against']
iam_stance,sample,Against,It also showed that having breakfast didn't boost metabolism.,['Against']
iam_stance,sample,Against,"“We may stop ‘needing’ or craving real social interactions because they may become foreign to us,” Aboujaoude says [ref].",['Against']
iam_stance,sample,Against,A 2011 study by the Center for European Economic Research[102] found that violent video games may be reducing crime.,['Against']
iam_stance,sample,Against,"Another study, published in the journal Sociological Science in 2017, found that heterosexual couples who met online made a quicker transition to marriage than couples who met offline.",['Against']
iam_stance,sample,Against,“I did shift from being against the death penalty to thinking that if it has a significant deterrent effect it’s probably justified.”,['Against']
iam_stance,sample,Against,Not all skills are best learnt in a classroom environment.,['Against']
iam_stance,sample,Against,"However (and with the utmost respect for the suffering of terror victims and their families), statistics reveal that losses of human life due to terror attacks are low in number.",['Against']
iam_stance,sample,Against,It gives a bull a better chance at life than other animals.,['Against']
iam_stance,sample,Against,"Furthermore, he argues, it perpetuates conflicts between and within groups [ref].",['Against']
iam_stance,sample,Against,Basic economic theory also posits that a ban can distort the natural action of the market by leading to a transfer of business from one establishment to another.,['Against']
iam_stance,sample,Against,"Of those who have been told that they were conceived with the help of a donor, some are likely to have a strong wish to know the identity of their donors,” Hammarberg said.",['Against']
iam_stance,sample,Against,"Although differing views of globalization exist among Arab nations, a large percentage of Muslims see it to be imperialistic and a cultural invasion that attempts to destroy their heritage and cultural beliefs [ref].",['Against']
iam_stance,sample,Against,"Form technical aspect, the application of real-name system is also superfluous.",['Against']
iam_stance,sample,Against,The Arab and Islamic countries see globalization as an attempt to instill Western superiority and a threat to the preservation of their cultural identity.,['Against']
iam_stance,sample,Against,"Furthermore, due to global influences, juvenile crimes have increased because of the disruption of traditional norms [ref].",['Against']
iam_stance,sample,Against,The Universal Family Church believes that parents should decide whether their children should be vaccinated and that “God intends the health decisions of individuals should… be honored by all authorities.”,['Against']
iam_stance,sample,Against,"But some argue that local communities, which are among the poorest in Brazil, should be able to benefit from the local resources by creating farms or logging the trees.",['Against']
iam_stance,sample,Against,"While the doping worked in achieving victories for the state and advancing a relatively small nation to prominence on the world stage, many concerns remain.",['Against']
iam_stance,sample,Against,"To many economists, then, it follows inexorably that there will be fewer murders as the likelihood of execution rises.",['Against']
iam_stance,sample,Against,"It could be argued that with proper palliative care, the patient would experience fewer intolerable symptoms, physical or emotional, and would not choose death over these symptoms.",['Against']
iam_stance,sample,Against,"After all, saving endangered species is expensive.",['Against']
iam_stance,sample,Against,Critics of globalization argue that globalization results in weak labor unions: the surplus in cheap labor coupled with an ever-growing number of companies in transition weakened labor unions in high-cost areas.,['Against']
iam_stance,sample,Against,Neil Postman also contends that social media will increase an information disparity between winners – who are able to use the social media actively – and losers – who are not familiar with modern technologies or who do not have access to them.,['Against']
iam_stance,sample,Against,"Teachers also presented the information as overly scientific, with hardly a nod to pleasure and desire; female pleasure, specifically, was rarely mentioned.",['Against']
iam_stance,sample,Against,"Some readers have too much screen time already, and enjoy going back to paper and ink at times.",['Against']
iam_stance,sample,Against,"It also condemns the practice on the grounds that it is likely to take unfair advantage of the poorest and most vulnerable groups, undermines altruistic donation and leads to profiteering and human trafficking [ref].",['Against']
iam_stance,sample,Against,"Because these resources are finite, children with many siblings are thought to receive fewer resources.",['Against']
iam_stance,sample,Against,Clearcutting can also lead to increased vascular-plant diversity in the area.,['Against']
iam_stance,sample,Against,"Some ethicists and others balk at the idea of donor anonymity in the first place, saying it denies progeny the opportunity to understand issues that are critical to the formation of their own identities.",['Against']
iam_stance,sample,Against,High doses of oral AAS compounds can cause liver damage [ref].,['Against']
iam_stance,sample,Against,Negotiating the terms in the agreement may also put unnecessary stress on your marriage.,['Against']
iam_stance,sample,Against,"Moreover, taking a course online reduces the number of credits that students who do reenroll take in future semesters.",['Against']
iam_stance,sample,Against,Brooks says accurate word strings are good enough to do a lot of things.,['Against']
iam_stance,sample,Against,Allow them the dignity of personal space to think and speak with other people in their lives just the way they want to.,['Against']
iam_stance,sample,Against,"The state of Gujarat has had prohibition since its formation in 1960, and the failure of the state in curbing alcohol consumption despite the prohibition is perhaps its worst kept secret.",['Against']
iam_stance,sample,Against,"Children who are conceived with donated sperm, eggs or embryos will be allowed the right to trace their natural parents, the government has confirmed.",['Against']
iam_stance,sample,Against,"Campaigns to stop it are needed, argues Swain, because of the incontrovertible evidence that the vast majority of people begging on the streets are doing so in order to purchase hard drugs.",['Against']
iam_stance,sample,Against,"So, having schools introduce condom use to their teenagers pressures both the parents and teens into having conversations about sex that may feel premature.",['Against']
iam_stance,sample,Against,Many of these skills can be learnt in other subjects.,['Against']
iam_stance,sample,Against,It causes financial restraints.,['Against']
iam_stance,sample,Against,The death punishment always goes about as a deterrent.,['Against']
iam_stance,sample,Against,"May impact final results: In order to perform well in end-of-year results, students need to choose subjects that they are good at.",['Against']
iam_stance,sample,Against,"When performed legally and safely on a woman who desires it, induced abortions do not increase the risk of long-term mental or physical problems [ref].",['Against']
iam_stance,sample,Against,"Social networking services often include a lot of personal information posted publicly, and many believe that sharing personal information is a window into privacy theft.",['Against']
iam_stance,sample,Against,"Animals do not have rights, therefore it is acceptable to experiment on them.",['Against']
iam_stance,sample,Against,"Although about 90 percent of scientists believe G.M.O.s are safe — a view endorsed by the American Medical Association, the National Academy of Sciences, the American Association for the Advancement of Science and the World Health Organization — only slightly more than a third of consumers share this belief.",['Against']
iam_stance,sample,Against,"The SATs are the only part of the application to a university that every single applicant will likely have been taken, and therefore the only one where all applicants can be objectively compared.",['Against']
iam_stance,sample,Against,A 2016 White House report based on back of envelope calculations and literature review argued that higher hourly wages led to less crime [ref].,['Against']
iam_stance,sample,Against,"However much student loans suck, they carry much lower interest rates than expensive credit cards or personal loans.",['Against']
iam_stance,sample,Against,"When you’re using online dating, and there’s the possibility of selecting on characteristics that you know you’re going to like, you’re going to know a lot more about people before a first date.",['Against']
iam_stance,sample,Against,Secretly prying on your partner’s phone implies that you do not trust your partner.,['Against']
iam_stance,sample,Against,It suggests some children need genetic information as part of healthy psychological development.,['Against']
iam_stance,sample,Against,"Those who are passionate about print, like Paragon Service Point, see it as a craft, where distinctive features such as unique colours, foiling and textures deliver an engaging and immersive brand experience that can’t be matched by digital media.",['Against']
iam_stance,sample,Against,"First, workers who can cover the cost of living have better morale.",['Against']
iam_stance,sample,Against,"The largest Christian body, the Catholic Church, condemns homosexual acts as gravely sinful and intrinsically disordered.",['Against']
iam_stance,sample,Against,"While condoms are still the most common kind of contraception used by teens, they have higher failure rates for preventing pregnancy than hormonal birth control.",['Against']
iam_stance,sample,Against,"Stanford’s new policy—which mirrors similar changes implemented at other schools in recent years—has proved controversial, with critics saying it won’t solve problems of binge drinking and sexual misconduct on campus.",['Against']
iam_stance,sample,Against,"While grades don’t show how smart someone is, they still play a huge factor in many aspects of a person’s life, such as what colleges they can get into and what their GPA is.",['Against']
iam_stance,sample,Against,And they found that compatibility was greater in partners after they had added those online-dating connections to that society.,['Against']
iam_stance,sample,Against,This research also exposes the possibility that parents are not aware that their children are eating multiple breakfasts.,['Against']
iam_stance,sample,Against,Research has found that drinking reduces the risk of developing gallstones.,['Against']
iam_stance,sample,Against,"Second, there is no guarantee that the beggar who receives the money will spend it in ways that increase the quality of his life.",['Against']
iam_stance,sample,Against,You will have little respite and less time for yourself or your spouse.,['Against']
iam_stance,sample,Against,"Over time the adoption movement popularized the principle that individuals had a right to know their biological roots, and lesbian couples and single mothers, dominating ever more of the sperm banks’ market, called for greater transparency.",['Against']
iam_stance,sample,Against,Real-name policy blurs the boundaries between personal information and personal privacy.,['Against']
iam_stance,sample,Against,"While some people might believe that it is ideal to have gender balance in a family, Dr Browne suggests it perpetuates a one-dimensional view of gender.",['Against']
iam_stance,sample,Against,Prohibition risks to bring the double whammy of the loss of tax revenues and the need for increased spending on enforcement.,['Against']
iam_stance,sample,Against,Sex-selective abortion affects the human sex ratio—the relative number of males to females in a given age group [ref].,['Against']
iam_stance,sample,Against,"This will ensure there is always a long-term threat to elephants from man, and encourage poaching to continue.",['Against']
iam_stance,sample,Against,"The result can be awkward, painful and unsatisfactory for all involved,” she says.",['Against']
iam_stance,sample,Against,It is also argued that fighting bulls have better lives than cows bred for meat.,['Against']
iam_stance,sample,Against,"Also, since Antis believed that governments had authority due to force, women wouldn't be able to enforce the laws they may enact [ref].",['Against']
iam_stance,sample,Against,"Aside from the supportive female community, I discovered that the most positive impact of pageantry was the newfound confidence it gave me.",['Against']
iam_stance,sample,Against,"Bullfighting has been seen as intertwined with religion and religious folklore in Spain at a popular level, particularly in the areas where it is most popular [ref].",['Against']
iam_stance,sample,Against,"Hence, home schooling’s academic is not comparable to standard curriculum.",['Against']
iam_stance,sample,Against,"This is fictitious anthropomorphism: in reality, while an artificial intelligence could perhaps be deliberately programmed with human emotions, or could develop something similar to an emotion as a means to an ultimate goal if it is useful to do so, it would not spontaneously develop human emotions for no purpose whatsoever, as portrayed in fiction [ref].",['Against']
iam_stance,sample,Against,The increased production of biofuels presents a growing environmental threat.,['Against']
iam_stance,sample,Against,Decreases the cost of government social welfare programs by increasing incomes for the lowest-paid [ref].,['Against']
iam_stance,sample,Against,"There is not less insanity, but more.",['Against']
iam_stance,sample,Against,"Further, destroying natural ecosystems, if you take Pyron’s anthropocentric view (it’s not my view), can drive to extinction animals and plants that are of potential aid to humans: plants that provide medical cures, clues about animals that can help us live longer and healthier lives, and so on.",['Against']
iam_stance,sample,Against,"In addition, social risks of sex selection outweigh the social benefits of sex selection[47]",['Against']
iam_stance,sample,Against,Reality shows can be motivating also because once you see a normal person like you become a celebrity than you also get motivated to use and show your talent to the whole world through reality shows.,['Against']
iam_stance,sample,Against,A well designed standardized test provides an assessment of an individual's mastery of a domain of knowledge or skill which at some level of aggregation will provide useful information.,['Against']
iam_stance,sample,Against,Earlier studies – in which real people were surveyed – have found relationships that begin online tend to have an advantage over those that began offline.,['Against']
iam_stance,sample,Against,Yet copyright is standardly justified on the grounds that it promotes creation and dissemination of ideas.,['Against']
iam_stance,sample,Against,Urbanization may improve environmental quality as a result of numerous reasons.,['Against']
iam_stance,sample,Against,"Reality television has the potential to turn its participants into national celebrities, at least for a short period.",['Against']
iam_stance,sample,Against,"However, most disagree with this, pointing out the claimed harmful long-term effects of many doping agents.",['Against']
iam_stance,sample,Against,"Extinctions of individual species, entire lineages and even complete ecosystems are common occurrences in the history of life.",['Against']
iam_stance,sample,Against,CON: The government should not intervene in personal medical choices.,['Against']
iam_stance,sample,Against,Giving those in poor communities the education and means to better themselves is a much more effective long term solution.,['Against']
iam_stance,sample,Against,"“Something close to 20 other African nations, led by Kenya, believe a legal trade helps drive demand for ivory to the point where it overwhelms frameworks and institutions put in place to manage that legal trade,” Graham told Mongabay.",['Against']
iam_stance,sample,Against,"Widespread condom distribution will establish sexual activity, creating peer pressure to participate in sex.",['Against']
iam_stance,sample,Against,"One Nation campaigned strongly against official multiculturalism, arguing that it represented a threat to the very basis of the Australian culture, identity and shared values and that there was no reason why migrant cultures should be maintained at the expense of our shared, national culture [ref].",['Against']
iam_stance,sample,Against,"They also note, “there are also concerns that women will interfere with group bonding and cohesion—the same arguments that long interfered with the integration of African Americans and gay people into the military.”",['Against']
iam_stance,sample,Against,"They are able bodied and can work, but it seems they just don't want to, he said.",['Against']
iam_stance,sample,Against,"Some people in Spain consider bullfighting as a tool of national unity, particularly during the time of Francisco Franco; it was in this period that bullfighting flourished.",['Against']
iam_stance,sample,Against,They thought sex education might provide a license for avoiding abstinence and destroying modesty.,['Against']
iam_stance,sample,Against,"Cohen said there’s evidence that requiring donor identification will lead to a reduction in the number of donors, resulting in longer waiting periods.",['Against']
iam_stance,sample,Against,This connection can lead to more communication between two individuals.,['Against']
iam_stance,sample,Against,"The purpose of advertising is to inform the consumers about their product and convince customers that a company's services or products are the best, enhance the image of the company, point out and create a need for products or services, demonstrate new uses for established products, announce new products and programs, reinforce the salespeople's individual messages, draw customers to the business, and to hold existing customers [ref].",['Against']
iam_stance,sample,Against,"That is a huge and unmeasurable burden to put on some people, and it is definitely impossible to do.",['Against']
iam_stance,sample,Against,"While this was harmful to the environment, and to biodiversity in the regions, it also helped create jobs for local farmers.",['Against']
iam_stance,sample,Against,"nevertheless, smoking still has some positive aspect to economic sides.",['Against']
iam_stance,sample,Against,"Today, a phone is considered as the most personal thing.",['Against']
iam_stance,sample,Against,Globalization is thus leading to a type of environmental apartheid [ref].,['Against']
iam_stance,sample,Against,"Besides, surely it's more important to take care of humans – who, let's face it, have their own problems to worry about – than to spend millions of dollars preserving animals.",['Against']
iam_stance,sample,Against,"Counterexamples can be given: such definitions may encompass killing a person suffering from an incurable disease for personal gain (such as to claim an inheritance), and commentators such as Tom Beauchamp and Arnold Davidson have argued that doing so would constitute murder simpliciter rather than euthanasia [ref].",['Against']
iam_stance,sample,Against,Having implied the marriage will end,['Against']
iam_stance,sample,Against,It threatens social cohesion.,['Against']
iam_stance,sample,Against,"Homeschooling is not an effective approach to provide children with education due to scarcities of qualified educators, homeschooled children unable to well-develop their social life as well as parents have to invest massive time and dedication.",['Against']
iam_stance,sample,Against,"And each time a species goes extinct, we lose a chance to learn about it, its ecology, and its evolutionary past.",['Against']
iam_stance,sample,Against,"A new study of sex education around the world shows that teenagers feel embarrassed, teachers are ill-prepared, and the course content is outdated and stereotyped.",['Against']
iam_stance,sample,Against,"This theory was later challenged in a study, by McKenna et al., that indicated that people who are more socially inept use the internet to create an initial contact which allows them to explore their “true self within these interactions.",['Against']
iam_stance,sample,Against,Your kids can also be bullied by other kids because they are ‘weird’.,['Against']
iam_stance,sample,Against,"In particular, they note that legalized organ sales may “crowd out” altruistic donations [ref].",['Against']
iam_stance,sample,Against,There are also reports of negative effects on radio and television reception in wind farm communities.,['Against']
iam_stance,sample,Against,"As trolling can lead to celebrities deleting their social networks such as Twitter, it emphasizes how trolls can win, and can ruin people's lives.",['Against']
iam_stance,sample,Against,Springboard for political success,['Against']
iam_stance,sample,Against,PE is a complete waste of time.,['Against']
iam_stance,sample,Against,"Because of its perceived “barbarity”, corporal punishment has long ceased to exist in many countries.",['Against']
iam_stance,sample,Against,It is not commoditising – people wouldn’t do surrogacy if they didn’t need to.”,['Against']
iam_stance,sample,Against,The Special Program of Assisted Reproduction (SPAR) has helped both heterosexual and same-sex couples achieve their dreams of parenthood despite HIV.,['Against']
iam_stance,sample,Against,"For 10 years Thames Reach and others have been trying to persuade us that handing loose change to sad, dishevelled, beseeching suitors on high streets does more harm than good.",['Against']
iam_stance,sample,Against,Dr Browne believes that maintaining a ban on sex selection will help to strengthening a move towards parent-child bonding that isn’t based on gendered activities.,['Against']
iam_stance,sample,Against,Another indispensable benefit provided by the Internet is a real-time communication.,['Against']
iam_stance,sample,Against,"While online interactions take roughly four times longer than face to face interactions, this gives users the opportunity to evaluate and the time to think, making sure they say the perfect response.",['Against']
iam_stance,sample,Against,"Increases incentives to take jobs, as opposed to other methods of transferring income to the poor that are not tied to employment (such as food subsidies for the poor or welfare payments for the unemployed) [ref].",['Against']
iam_stance,sample,Against,"Feser and Bessette again explain: Perhaps most importantly, in its supreme gravity it [the death penalty] promotes belief in and respect for the majesty of the moral order and for the system of human law that both derives from and supports that moral order.",['Against']
iam_stance,sample,Against,"If a school wants its students not to have sex, it shouldn’t provide them with condoms to use during intercourse.",['Against']
iam_stance,sample,Against,"Tourism, meanwhile, can be crowded out by the hustle and bustle of the Olympics themselves – Beijing and London both saw fewer international visitors during the months they were hosting the Olympics in 2008 and 2012 compared to the same months in previous years, and Utah ski resorts noticed a dip in traffic during the 2001-02 ski season that coincided with the Salt Lake City games.",['Against']
iam_stance,sample,Against,"They can easily get online and find anything they want, from their favorite TV shows and music videos to troublesome homework answers.",['Against']
iam_stance,sample,Against,Wind turbines can make people sick,['Against']
iam_stance,sample,Against,"Properly understood, intellectual property rights restrict competition in some factors (production and distribution) in order to enable and enhance competition in others (innovation and quality).",['Against']
iam_stance,sample,Against,"Furthermore, globalization is non-democratic, as it is enforced through top-down methods [ref].",['Against']
iam_stance,sample,Against,But they also found no effect on the likelihood of eating breakfast.,['Against']
iam_stance,sample,Against,The popularity of California as a surrogacy destination highlights the high global demand for commercial surrogates and echoes the opinion of commercial surrogacy advocates: that intended parents should be able to pursue commercial surrogacy in an environment where it is legal and well-regulated.,['Against']
iam_stance,sample,Against,Humans develop an understanding of the world over years that no AI has achieved or seem likely to achieve anytime soon.,['Against']
iam_stance,sample,Against,There are cases where surrogacy is the only way that a couple can have a biologically related child.,['Against']
iam_stance,sample,Against,"Bottom line: A tax break meant to benefit the poor has become a boon to hedge funds, real estate developers and wealthy investors.",['Against']
iam_stance,sample,Against,Apparently being talented and famous means you deserve a second chance.,['Against']
iam_stance,sample,Against,"We can’t know all the intricacies of the ivory black market, but the evidence suggests that the legal sale of ivory in 2008 led to more poaching, not less.",['Against']
iam_stance,sample,Against,"As communities lose their language they often also lose parts of their cultural traditions which are tied to that language, such as songs, myths and poetry that are not easily transferred to another language.",['Against']
iam_stance,sample,Against,Reality TV actually has a lot of value to our society.,['Against']
iam_stance,sample,Against,"GM crops are as natural and safe as today's bread wheat, opined Dr. Borlaug, who also reminded agricultural scientists of their moral obligation to stand up to the antiscience crowd and warn policy makers that global food insecurity will not disappear without this new technology and ignoring this reality would make future solutions all the more difficult to achieve [ref].",['Against']
iam_stance,sample,Against,"AI is incredibly smart, but it will never match human creativity",['Against']
iam_stance,sample,Against,"These risks are further increased when, as they often do, athletes take steroids alongside other drugs, causing significantly more damage to their bodies [ref].",['Against']
iam_stance,sample,Against,"But the other end of the debate for the people who voted My phone is private argue that they don't have anything to hide, they just feel their partner should trust them enough to not have to look through their phone.",['Against']
iam_stance,sample,Against,"Wind farms have also been criticized for interfering with radar, radio and television reception [ref].",['Against']
iam_stance,sample,Against,"However, prohibition failed on almost all these counts, though initially, it seemed to have decreased consumption of alcohol in the US.",['Against']
iam_stance,sample,Against,"Critics of animal rights argue that nonhuman animals are unable to enter into a social contract, and thus cannot be possessors of rights, a view summed up by the philosopher Roger Scruton, who writes that only humans have duties, and therefore only humans have rights [ref].",['Against']
iam_stance,sample,Against,"The cost of government is not smaller, but vastly greater.",['Against']
iam_stance,sample,Against,"Sexual conservatives see knowledge on sex as encouraging adolescents to have sex, and they believe that sex should be taught inside the family in order for their morals to be included in the conversation.",['Against']
